                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 1.5681,                0.80441,                0.92029,                0.92476,                0.84979,                0.88844,                0.44053,                  1.776,                0.93806,                0.93885,               0.004753,               0.004753,               0.004753
                    161,                 1.6113,                0.84691,                0.92256,                0.95502,                0.85397,                0.89591,                0.46107,                 1.7815,                0.90338,                0.93973,                0.00472,                0.00472,                0.00472
                    162,                 1.5332,                0.80001,                0.90841,                0.93945,                0.84248,                0.88528,                 0.4655,                 1.7686,                0.90808,                 0.9376,               0.004687,               0.004687,               0.004687
                    163,                 1.5284,                0.78949,                0.92013,                0.92252,                0.84364,                0.88761,                0.46327,                 1.7493,                0.88784,                0.93582,               0.004654,               0.004654,               0.004654
                    164,                 1.5067,                0.77644,                0.91216,                0.93626,                0.84484,                  0.886,                0.45398,                 1.7821,                 0.9115,                0.94277,               0.004621,               0.004621,               0.004621
                    165,                 1.4998,                0.75704,                 0.9133,                0.93826,                0.83763,                0.87831,                0.45463,                 1.7746,                0.90944,                0.93673,               0.004588,               0.004588,               0.004588
                    166,                 1.5189,                0.78072,                0.91139,                0.95267,                0.84432,                 0.8996,                0.46277,                 1.7685,                0.87014,                0.93817,               0.004555,               0.004555,               0.004555
                    167,                 1.5074,                0.75415,                 0.8981,                0.93283,                0.83882,                0.87759,                0.46001,                 1.7463,                0.90659,                0.93456,               0.004522,               0.004522,               0.004522
                    168,                 1.5528,                0.79188,                0.91415,                0.95658,                0.82838,                0.88591,                0.45773,                 1.7496,                 0.9332,                0.93334,               0.004489,               0.004489,               0.004489
                    169,                 1.5231,                0.79063,                0.91408,                0.91754,                 0.8516,                0.88196,                0.45715,                 1.7666,                0.90939,                0.93887,               0.004456,               0.004456,               0.004456
                    170,                 1.4963,                0.76609,                0.91652,                0.94829,                0.84393,                0.89361,                0.47469,                 1.7223,                0.90607,                0.93288,               0.004423,               0.004423,               0.004423
                    171,                 1.5102,                0.78939,                0.91361,                0.94976,                 0.8448,                0.89164,                0.46481,                 1.7339,                  0.926,                0.93259,                0.00439,                0.00439,                0.00439
                    172,                 1.5269,                0.77886,                 0.9113,                0.94779,                   0.84,                0.88332,                0.45855,                 1.7745,                0.90978,                0.94205,               0.004357,               0.004357,               0.004357
                    173,                 1.5133,                0.76515,                0.90657,                0.93415,                0.85003,                0.89263,                0.45727,                 1.7715,                0.93082,                0.94313,               0.004324,               0.004324,               0.004324
                    174,                 1.4894,                0.75158,                 0.9051,                0.93792,                0.84085,                0.89313,                0.46136,                 1.7981,                0.88319,                0.94288,               0.004291,               0.004291,               0.004291
                    175,                 1.4705,                  0.757,                0.90782,                0.94816,                0.83954,                0.88983,                0.46832,                 1.7789,                0.87703,                0.94495,               0.004258,               0.004258,               0.004258
                    176,                 1.5048,                0.75242,                0.90892,                0.94846,                0.84309,                0.88858,                0.45963,                 1.7908,                0.90136,                0.94607,               0.004225,               0.004225,               0.004225
                    177,                 1.5043,                0.76993,                0.89744,                0.95335,                0.84597,                0.89124,                0.47471,                 1.7387,                0.87364,                0.93699,               0.004192,               0.004192,               0.004192
                    178,                 1.4909,                0.76509,                0.90454,                 0.9357,                0.85504,                0.89094,                0.46666,                 1.7552,                0.88156,                0.93732,               0.004159,               0.004159,               0.004159
                    179,                 1.5456,                0.79013,                0.90609,                0.92762,                0.83965,                0.88218,                0.46384,                 1.8033,                0.91317,                0.94318,               0.004126,               0.004126,               0.004126
                    180,                 1.5135,                0.76691,                0.90075,                0.92864,                0.83648,                0.88312,                0.44873,                  1.816,                0.90872,                0.94767,               0.004093,               0.004093,               0.004093
                    181,                 1.5145,                0.78238,                 0.9101,                0.93471,                0.83954,                 0.8855,                0.46037,                 1.7655,                0.90759,                 0.9367,                0.00406,                0.00406,                0.00406
                    182,                 1.4716,                0.76223,                0.90391,                0.93954,                0.83794,                0.89116,                0.45849,                 1.8058,                0.91073,                0.94329,               0.004027,               0.004027,               0.004027
                    183,                  1.467,                0.74181,                0.89265,                0.94797,                 0.8231,                0.87889,                0.46494,                 1.7627,                0.86786,                 0.9393,               0.003994,               0.003994,               0.003994
                    184,                 1.4951,                0.74385,                0.90616,                0.93752,                0.82735,                0.88801,                0.46343,                 1.7505,                0.89008,                0.93863,               0.003961,               0.003961,               0.003961
                    185,                 1.4878,                0.76979,                0.90607,                0.93443,                0.83452,                0.87468,                0.46025,                 1.7746,                0.90716,                 0.9385,               0.003928,               0.003928,               0.003928
                    186,                  1.485,                0.74184,                0.90502,                0.92387,                0.85268,                0.89225,                0.46092,                 1.7893,                0.91727,                0.94166,               0.003895,               0.003895,               0.003895
                    187,                 1.5104,                0.77937,                0.91654,                0.94755,                 0.8372,                0.88189,                0.47121,                 1.7559,                0.88492,                0.93526,               0.003862,               0.003862,               0.003862
                    188,                 1.4746,                0.76169,                0.90206,                0.95502,                0.83899,                0.89306,                0.45449,                  1.806,                 0.8855,                0.94356,               0.003829,               0.003829,               0.003829
                    189,                  1.446,                0.74197,                0.89782,                0.93563,                0.85766,                0.89052,                0.45932,                 1.7839,                0.88863,                0.94321,               0.003796,               0.003796,               0.003796
                    190,                  1.454,                0.75414,                0.89957,                0.92465,                0.84924,                0.89351,                0.46419,                 1.7821,                0.88411,                0.94039,               0.003763,               0.003763,               0.003763
                    191,                 1.4892,                0.77052,                0.90671,                0.94053,                 0.8393,                 0.8824,                0.46717,                 1.7622,                0.85401,                0.94041,                0.00373,                0.00373,                0.00373
                    192,                 1.4422,                0.73642,                 0.9103,                0.91918,                0.86455,                0.89603,                0.48006,                 1.7575,                0.86813,                0.93485,               0.003697,               0.003697,               0.003697
                    193,                 1.4652,                0.74536,                 0.8979,                0.94907,                0.84105,                0.90482,                0.47006,                 1.7686,                  0.885,                0.93534,               0.003664,               0.003664,               0.003664
                    194,                 1.4702,                0.74708,                0.90898,                0.93812,                0.85827,                0.89761,                0.46869,                 1.7679,                0.87823,                0.93621,               0.003631,               0.003631,               0.003631
                    195,                 1.4949,                0.74692,                0.89723,                0.94187,                0.84879,                0.89038,                0.46506,                 1.8042,                0.90004,                0.94492,               0.003598,               0.003598,               0.003598
                    196,                 1.4654,                 0.7425,                0.90023,                0.92571,                 0.8577,                0.88922,                0.45914,                 1.7915,                0.91805,                0.94032,               0.003565,               0.003565,               0.003565
                    197,                 1.4292,                0.71465,                0.89569,                0.93118,                0.85008,                0.89041,                0.46679,                 1.7461,                 0.9071,                0.93231,               0.003532,               0.003532,               0.003532
                    198,                 1.4251,                0.72133,                0.89839,                0.92736,                 0.8584,                0.89132,                0.45401,                 1.7731,                0.89825,                0.93918,               0.003499,               0.003499,               0.003499
                    199,                 1.4427,                0.71041,                0.90314,                0.94608,                0.86004,                0.89751,                0.46684,                 1.7668,                0.87556,                0.93792,               0.003466,               0.003466,               0.003466
                    200,                 1.4656,                0.73381,                0.90802,                 0.9347,                0.85192,                0.89932,                0.47116,                 1.7607,                0.87845,                0.93942,               0.003433,               0.003433,               0.003433
                    201,                 1.4833,                0.75285,                0.89829,                 0.9333,                0.86464,                0.90651,                0.46485,                 1.7878,                0.87514,                0.93828,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.4726,                0.73521,                 0.9046,                0.94177,                0.84285,                0.89629,                0.47038,                 1.7691,                0.89464,                0.93524,               0.003367,               0.003367,               0.003367
                    203,                 1.4539,                0.74286,                0.89884,                0.95945,                0.82847,                 0.8891,                0.46842,                 1.7655,                0.85051,                0.93489,               0.003334,               0.003334,               0.003334
                    204,                 1.4405,                 0.7176,                0.89612,                0.94406,                0.85293,                 0.9024,                0.47709,                  1.741,                0.85922,                0.93319,               0.003301,               0.003301,               0.003301
                    205,                 1.4461,                0.71658,                0.89707,                0.93781,                0.83562,                0.88051,                0.45791,                  1.794,                0.90204,                0.94361,               0.003268,               0.003268,               0.003268
                    206,                 1.4339,                0.71247,                0.90289,                0.95416,                0.84163,                0.89628,                0.46098,                 1.7692,                0.85368,                0.94131,               0.003235,               0.003235,               0.003235
                    207,                 1.4307,                 0.7104,                0.89527,                0.93473,                0.84893,                0.89055,                0.45687,                 1.7912,                0.86845,                0.94473,               0.003202,               0.003202,               0.003202
                    208,                  1.443,                0.71203,                0.89271,                0.93831,                0.85417,                0.89825,                0.47022,                 1.7536,                0.86091,                0.93564,               0.003169,               0.003169,               0.003169
                    209,                 1.4096,                0.70874,                0.89056,                0.96145,                0.84223,                0.89834,                0.46179,                 1.7977,                0.85674,                0.94016,               0.003136,               0.003136,               0.003136
                    210,                 1.4527,                0.73131,                0.89099,                0.92362,                0.87377,                0.90327,                0.46159,                 1.7747,                0.85597,                0.93789,               0.003103,               0.003103,               0.003103
                    211,                 1.4425,                0.71499,                0.89687,                0.93541,                0.87242,                0.90336,                0.46671,                 1.7692,                0.86903,                0.93898,                0.00307,                0.00307,                0.00307
                    212,                 1.4288,                0.71766,                0.88816,                0.93849,                0.85035,                0.89788,                0.46935,                 1.7606,                0.87197,                0.93752,               0.003037,               0.003037,               0.003037
                    213,                 1.4483,                0.71925,                0.89885,                0.92547,                0.85448,                0.89009,                0.46529,                 1.7735,                0.87383,                0.93876,               0.003004,               0.003004,               0.003004
                    214,                 1.4212,                0.71577,                0.90399,                0.94552,                0.84632,                0.89646,                0.47301,                 1.7767,                0.84977,                0.93758,               0.002971,               0.002971,               0.002971
                    215,                 1.4481,                0.71708,                 0.8964,                 0.9265,                0.85162,                0.89151,                 0.4712,                 1.7526,                0.85416,                0.93444,               0.002938,               0.002938,               0.002938
                    216,                 1.4095,                0.68971,                 0.8941,                0.92096,                 0.8417,                0.88735,                0.45663,                 1.7784,                0.86621,                 0.9383,               0.002905,               0.002905,               0.002905
                    217,                 1.4019,                0.68524,                0.88629,                0.93229,                0.85444,                0.89567,                0.46655,                 1.7665,                0.84008,                0.93782,               0.002872,               0.002872,               0.002872
                    218,                 1.4339,                 0.7049,                0.89796,                0.90914,                0.85775,                0.89379,                0.47225,                 1.7858,                0.83915,                 0.9379,               0.002839,               0.002839,               0.002839
                    219,                 1.4241,                0.70289,                0.89069,                0.89845,                0.86737,                0.89112,                0.45334,                 1.8002,                0.85382,                0.94184,               0.002806,               0.002806,               0.002806
                    220,                 1.3806,                0.69255,                0.88687,                0.93566,                0.83649,                0.88619,                0.46384,                 1.7444,                0.86822,                0.93206,               0.002773,               0.002773,               0.002773
                    221,                 1.4068,                0.69619,                0.89854,                0.92444,                0.85746,                 0.8901,                0.47116,                 1.7549,                0.85906,                 0.9336,                0.00274,                0.00274,                0.00274
                    222,                 1.3876,                0.68341,                0.89105,                0.93619,                0.84253,                0.88897,                 0.4707,                 1.7725,                0.86927,                0.93607,               0.002707,               0.002707,               0.002707
                    223,                 1.3969,                0.70051,                0.89268,                0.94215,                0.85054,                0.89614,                 0.4685,                 1.7676,                0.84548,                0.93498,               0.002674,               0.002674,               0.002674
                    224,                 1.4034,                0.69861,                0.88995,                0.94925,                0.86172,                0.89971,                0.46555,                 1.7975,                0.85018,                0.93779,               0.002641,               0.002641,               0.002641
                    225,                  1.418,                0.70015,                0.89962,                0.94554,                0.84124,                0.89757,                0.47143,                 1.7558,                0.85558,                0.93827,               0.002608,               0.002608,               0.002608
                    226,                  1.436,                0.71359,                0.88191,                0.93119,                0.85368,                0.90157,                0.47538,                  1.754,                0.87146,                 0.9372,               0.002575,               0.002575,               0.002575
                    227,                 1.3875,                  0.696,                0.88656,                 0.9475,                0.83679,                0.89575,                 0.4804,                 1.7371,                 0.8681,                0.93349,               0.002542,               0.002542,               0.002542
                    228,                  1.409,                0.69922,                0.89375,                0.93102,                0.85057,                 0.8965,                0.47151,                 1.7613,                0.86294,                0.93523,               0.002509,               0.002509,               0.002509
                    229,                 1.3662,                0.67565,                0.89009,                 0.9469,                0.83753,                0.89983,                0.47232,                 1.7747,                0.86673,                0.93884,               0.002476,               0.002476,               0.002476
                    230,                 1.4039,                0.68657,                0.88926,                0.95681,                0.83297,                0.90244,                0.47318,                 1.7455,                0.85696,                0.93487,               0.002443,               0.002443,               0.002443
                    231,                 1.3757,                0.67459,                0.88925,                0.94623,                0.85091,                0.89282,                0.46827,                 1.7639,                0.85931,                0.93887,                0.00241,                0.00241,                0.00241
                    232,                 1.4056,                0.70572,                0.88738,                0.94867,                0.84904,                0.89878,                 0.4732,                 1.7429,                0.85587,                0.93355,               0.002377,               0.002377,               0.002377
                    233,                 1.3832,                0.68078,                0.87786,                0.94373,                0.83338,                0.89406,                 0.4695,                 1.7915,                0.85894,                0.93955,               0.002344,               0.002344,               0.002344
                    234,                 1.3617,                0.67133,                0.87839,                0.93566,                0.85215,                0.89654,                0.47619,                 1.7639,                0.85656,                0.93619,               0.002311,               0.002311,               0.002311
                    235,                  1.358,                0.66254,                0.88636,                0.93867,                0.85262,                0.89354,                 0.4712,                 1.7575,                0.84924,                0.93805,               0.002278,               0.002278,               0.002278
                    236,                 1.3768,                0.66794,                0.88707,                0.92693,                0.85188,                0.89468,                 0.4693,                 1.7875,                0.87899,                0.94262,               0.002245,               0.002245,               0.002245
                    237,                 1.3453,                0.66994,                0.88296,                0.94746,                 0.8354,                0.89313,                0.47304,                 1.7776,                0.87271,                0.94149,               0.002212,               0.002212,               0.002212
                    238,                  1.329,                0.65499,                0.87986,                0.94568,                0.83158,                0.89303,                0.47367,                  1.777,                0.86553,                0.93976,               0.002179,               0.002179,               0.002179
                    239,                 1.3663,                 0.6817,                0.88766,                0.93314,                0.85988,                0.89446,                0.47166,                 1.7828,                0.85161,                0.94029,               0.002146,               0.002146,               0.002146
                    240,                  1.348,                0.65461,                0.88754,                0.91897,                0.87567,                0.90083,                0.48107,                 1.7611,                0.84487,                0.93609,               0.002113,               0.002113,               0.002113
                    241,                 1.3451,                0.65156,                0.87909,                0.94213,                0.84042,                0.89494,                0.46955,                  1.755,                0.84178,                0.93788,                0.00208,                0.00208,                0.00208
                    242,                 1.3465,                0.66042,                0.87959,                0.92376,                0.86346,                0.89911,                 0.4757,                 1.7679,                0.83051,                0.94073,               0.002047,               0.002047,               0.002047
                    243,                 1.3377,                0.65765,                0.88516,                0.91669,                0.84886,                0.89144,                0.46964,                 1.7555,                0.84284,                0.93956,               0.002014,               0.002014,               0.002014
                    244,                 1.3409,                0.65553,                0.88878,                0.93828,                0.84774,                0.90333,                0.47822,                 1.7566,                0.83954,                 0.9363,               0.001981,               0.001981,               0.001981
                    245,                  1.367,                0.68919,                0.88121,                0.94902,                0.85379,                0.90131,                0.47837,                 1.7483,                0.85486,                0.93568,               0.001948,               0.001948,               0.001948
                    246,                 1.3414,                0.65226,                0.88011,                0.90421,                0.86637,                0.89772,                0.47597,                  1.763,                0.84655,                0.93703,               0.001915,               0.001915,               0.001915
                    247,                 1.3232,                0.65294,                0.87932,                0.94206,                0.84325,                0.89866,                 0.4832,                  1.731,                0.85031,                0.93058,               0.001882,               0.001882,               0.001882
                    248,                 1.3122,                0.64109,                0.87202,                0.93772,                0.85374,                0.89106,                0.47275,                 1.7445,                0.83381,                0.93388,               0.001849,               0.001849,               0.001849
                    249,                 1.3472,                0.66664,                0.88264,                0.93208,                0.84373,                0.89692,                0.48091,                 1.7451,                0.83745,                0.93387,               0.001816,               0.001816,               0.001816
                    250,                  1.342,                0.66021,                0.88452,                0.93401,                0.84644,                0.89622,                0.47403,                 1.7704,                0.84454,                0.93823,               0.001783,               0.001783,               0.001783
                    251,                 1.3182,                0.65005,                0.87973,                0.94633,                0.86266,                0.90445,                0.47453,                 1.7517,                0.85164,                0.93534,                0.00175,                0.00175,                0.00175
                    252,                 1.3505,                0.67894,                0.87679,                0.94196,                0.84832,                0.89229,                0.47039,                 1.7646,                0.85626,                0.93536,               0.001717,               0.001717,               0.001717
                    253,                  1.316,                0.66381,                0.87927,                0.92835,                0.85189,                0.89803,                0.46828,                 1.7643,                0.86408,                0.93661,               0.001684,               0.001684,               0.001684
                    254,                 1.3462,                0.67548,                0.87761,                0.93209,                0.85678,                0.89963,                 0.4711,                  1.755,                  0.854,                0.93686,               0.001651,               0.001651,               0.001651
                    255,                 1.3284,                0.65242,                0.88051,                0.93873,                0.84711,                0.89613,                0.47861,                 1.7471,                 0.8507,                0.93523,               0.001618,               0.001618,               0.001618
                    256,                 1.3632,                0.67008,                0.87771,                0.90137,                0.86365,                 0.8978,                0.47945,                 1.7384,                0.83432,                0.93324,               0.001585,               0.001585,               0.001585
                    257,                 1.3017,                0.63484,                0.87084,                0.91564,                0.85993,                0.90413,                0.47957,                 1.7283,                0.84787,                0.92993,               0.001552,               0.001552,               0.001552
                    258,                  1.332,                0.66046,                0.87991,                0.94937,                0.83845,                0.90739,                0.48478,                  1.731,                0.85563,                0.93184,               0.001519,               0.001519,               0.001519
                    259,                 1.3224,                0.65753,                0.87879,                0.89855,                0.87184,                0.90756,                0.48003,                 1.7393,                0.83919,                0.93328,               0.001486,               0.001486,               0.001486
                    260,                 1.2899,                0.63926,                0.87243,                0.92973,                0.85937,                0.90702,                0.47694,                 1.7325,                0.84282,                0.93287,               0.001453,               0.001453,               0.001453
                    261,                 1.2888,                0.64971,                 0.8691,                0.93533,                0.84911,                0.89994,                0.47699,                  1.736,                0.83206,                0.93225,                0.00142,                0.00142,                0.00142
                    262,                 1.3313,                0.65544,                0.87502,                 0.9409,                0.84037,                0.89857,                0.47396,                 1.7525,                 0.8261,                0.93483,               0.001387,               0.001387,               0.001387
                    263,                 1.3111,                 0.6462,                0.87156,                0.94579,                0.84843,                0.90445,                  0.478,                 1.7673,                0.83797,                0.93557,               0.001354,               0.001354,               0.001354
                    264,                 1.3205,                0.65222,                0.87942,                0.93732,                 0.8464,                0.90347,                0.47362,                 1.7625,                0.85092,                0.93644,               0.001321,               0.001321,               0.001321
                    265,                 1.3001,                0.64336,                0.87836,                0.94579,                0.85415,                0.91186,                0.48175,                  1.748,                0.84324,                0.93364,               0.001288,               0.001288,               0.001288
                    266,                  1.302,                0.63932,                0.87396,                 0.9384,                0.86696,                0.90333,                0.47927,                 1.7309,                0.83933,                0.93243,               0.001255,               0.001255,               0.001255
                    267,                 1.2945,                0.63671,                0.87168,                0.92624,                0.85543,                0.89628,                 0.4792,                 1.7481,                0.83469,                0.93536,               0.001222,               0.001222,               0.001222
                    268,                 1.3164,                0.65181,                0.86921,                  0.944,                0.84815,                0.90537,                 0.4786,                 1.7659,                0.84567,                0.93753,               0.001189,               0.001189,               0.001189
                    269,                 1.2865,                0.62937,                0.88038,                0.93311,                0.84751,                0.89503,                0.47328,                 1.7571,                0.85295,                0.93674,               0.001156,               0.001156,               0.001156
                    270,                 1.2847,                0.62749,                0.86877,                0.93637,                0.86192,                 0.9052,                0.48474,                 1.7351,                0.83818,                0.93424,               0.001123,               0.001123,               0.001123
                    271,                 1.3073,                 0.6431,                0.86781,                0.93702,                0.85905,                 0.9053,                0.47467,                  1.742,                0.84206,                0.93534,                0.00109,                0.00109,                0.00109
                    272,                 1.2783,                0.62596,                 0.8679,                0.94385,                0.85297,                0.90505,                0.48316,                 1.7445,                0.83273,                0.93347,               0.001057,               0.001057,               0.001057
                    273,                 1.2915,                  0.631,                 0.8722,                0.93517,                0.85352,                0.90045,                0.48064,                 1.7335,                0.83583,                0.93284,               0.001024,               0.001024,               0.001024
                    274,                 1.2819,                0.63623,                0.87648,                 0.9473,                0.84685,                0.89851,                0.48279,                 1.7386,                0.83603,                0.93357,               0.000991,               0.000991,               0.000991
                    275,                 1.2773,                0.63468,                0.86667,                0.94397,                0.84405,                0.89946,                0.48381,                 1.7485,                0.84477,                0.93427,               0.000958,               0.000958,               0.000958
                    276,                 1.2861,                0.63588,                0.86781,                0.93493,                0.85102,                0.89869,                0.48242,                 1.7506,                0.84111,                 0.9351,               0.000925,               0.000925,               0.000925
                    277,                 1.2911,                0.63442,                0.86286,                0.93731,                0.85707,                0.90648,                0.48457,                 1.7529,                0.82837,                0.93506,               0.000892,               0.000892,               0.000892
                    278,                 1.2682,                0.62289,                0.87668,                0.94419,                0.85133,                0.90283,                0.47961,                 1.7432,                0.82833,                0.93413,               0.000859,               0.000859,               0.000859
                    279,                 1.2715,                0.63007,                0.86612,                0.94771,                0.85326,                0.90049,                0.47904,                 1.7586,                0.82254,                0.93531,               0.000826,               0.000826,               0.000826
                    280,                 1.2726,                0.63229,                 0.8695,                0.92793,                0.86182,                0.90054,                0.47944,                 1.7553,                 0.8291,                0.93646,               0.000793,               0.000793,               0.000793
                    281,                 1.2973,                0.63156,                0.86851,                0.93489,                0.85782,                0.89947,                0.48288,                 1.7556,                0.82287,                0.93637,                0.00076,                0.00076,                0.00076
                    282,                 1.2516,                0.61024,                0.86902,                0.92888,                0.86478,                0.89876,                0.47892,                 1.7489,                 0.8349,                0.93664,               0.000727,               0.000727,               0.000727
                    283,                 1.2553,                0.62227,                0.86655,                 0.9282,                0.86273,                0.90317,                0.48502,                 1.7416,                0.83276,                0.93357,               0.000694,               0.000694,               0.000694
                    284,                 1.2421,                0.60928,                0.86108,                0.91963,                0.85818,                 0.8967,                0.48102,                 1.7364,                0.83413,                0.93261,               0.000661,               0.000661,               0.000661
                    285,                  1.277,                0.63748,                 0.8711,                0.92133,                0.85719,                0.89579,                0.48088,                 1.7454,                0.83751,                0.93456,               0.000628,               0.000628,               0.000628
                    286,                 1.2576,                0.62482,                0.86844,                0.92419,                0.86013,                 0.8949,                0.47854,                 1.7487,                0.83971,                0.93537,               0.000595,               0.000595,               0.000595
                    287,                 1.2544,                0.62325,                 0.8708,                0.93982,                0.84962,                0.89777,                0.47728,                  1.749,                0.84137,                0.93557,               0.000562,               0.000562,               0.000562
                    288,                 1.2588,                0.60802,                0.86909,                 0.9394,                0.85452,                0.89893,                0.47461,                 1.7522,                0.84416,                0.93762,               0.000529,               0.000529,               0.000529
                    289,                 1.2463,                0.60792,                0.86825,                0.93318,                 0.8535,                0.89812,                0.47781,                 1.7542,                 0.8423,                0.93783,               0.000496,               0.000496,               0.000496
                    290,                 1.2157,                0.59929,                0.86833,                0.93079,                0.86246,                0.90141,                0.48022,                 1.7473,                 0.8382,                0.93697,               0.000463,               0.000463,               0.000463
                    291,                 1.2488,                0.61827,                 0.8642,                0.93351,                0.86364,                 0.9019,                0.47881,                 1.7532,                0.83246,                0.93767,                0.00043,                0.00043,                0.00043
                    292,                 1.2538,                0.59948,                0.86908,                0.92976,                0.86249,                0.89801,                0.47838,                 1.7496,                0.82866,                0.93809,               0.000397,               0.000397,               0.000397
                    293,                 1.2246,                0.59664,                 0.8661,                0.93536,                0.86083,                0.89877,                0.47967,                 1.7397,                0.82737,                0.93646,               0.000364,               0.000364,               0.000364
                    294,                 1.2404,                0.61817,                0.86508,                0.93154,                0.85953,                0.89868,                0.48248,                 1.7353,                0.83134,                0.93506,               0.000331,               0.000331,               0.000331
                    295,                 1.2163,                0.60577,                0.86398,                0.94069,                0.85137,                 0.8988,                0.48012,                 1.7364,                0.83123,                0.93456,               0.000298,               0.000298,               0.000298
                    296,                 1.2439,                 0.6145,                0.86245,                0.95413,                0.84139,                0.89922,                0.48288,                 1.7418,                0.82172,                0.93486,               0.000265,               0.000265,               0.000265
                    297,                 1.2598,                0.62254,                 0.8681,                0.92044,                0.86631,                0.90064,                 0.4805,                 1.7439,                0.82123,                0.93526,               0.000232,               0.000232,               0.000232
                    298,                 1.2555,                0.61792,                 0.8716,                0.92815,                0.85908,                0.89974,                0.47972,                 1.7442,                0.82251,                0.93488,               0.000199,               0.000199,               0.000199
                    299,                 1.2151,                 0.5973,                0.86012,                0.93705,                0.86389,                0.90541,                0.48004,                 1.7439,                0.81968,                0.93455,               0.000166,               0.000166,               0.000166
                    300,                 1.2304,                0.60639,                0.86133,                0.94029,                0.86153,                0.90604,                0.47905,                 1.7437,                0.82134,                0.93447,               0.000133,               0.000133,               0.000133
